label,gene,log2FC,delta_det,AUROC
Tumor (p-EMT/Hypoxic),MMP9,1.1419558908896306,0.10703043022035674,0.38209164043371807
Tumor (p-EMT/Hypoxic),ACTA2,-1.5847689433703909,-0.07876880027981814,0.07576075550891918
Tumor (p-EMT/Hypoxic),COL1A1,0.5901495825164325,0.0,0.06568730325288562
Tumor (p-EMT/Hypoxic),TAGLN,1.7044374914932807,0.026232948583420734,0.506960475690801
CAF (Myofibroblastic),KRT5,-1.4026571577152065,0.0,0.21783068783068782
CAF (Myofibroblastic),KRT14,-1.6048095940660003,0.0,0.21068783068783067
CAF (Myofibroblastic),TP63,-1.4808191273262905,-0.04848677248677247,0.37333333333333335
CAF (Myofibroblastic),TOP2A,-1.329655200290226,-0.10096296296296292,0.371962962962963
CAF (Myofibroblastic),IFIT1,-1.26831337542525,-0.12294179894179894,0.4455238095238095
CAF (Myofibroblastic),MX1,-1.1348116822977454,-0.019566137566137565,0.4401111111111111
CAF (Myofibroblastic),STAT1,-1.443656093450714,0.017820105820105736,0.341005291005291
CAF (Myofibroblastic),HIF1A,-1.2489111770703105,-0.05352380952380953,0.42661904761904756
CAF (Myofibroblastic),VEGFA,-1.0635188818561383,-0.12080423280423286,0.4601904761904762
CAF (Myofibroblastic),CA9,-1.661035573196419,-0.06913227513227513,0.4667830687830688
CAF (Myofibroblastic),SLC2A1,-1.4118218240229292,-0.10639153439153437,0.4606137566137566
CAF (Myofibroblastic),LAMC2,-1.1719653727310484,0.00457142857142856,0.30208465608465607
CAF (Myofibroblastic),TNC,-0.5784568949547154,0.0,0.5942910052910052
CAF (Myofibroblastic),PDPN,-1.2792638367187006,0.012222222222222245,0.3694550264550265
CAF (Myofibroblastic),ITGA5,-0.8871506472373861,0.003756613756613847,0.49148148148148146
CAF (Myofibroblastic),VIM,-0.6132116679432994,0.00457142857142856,0.6244814814814815
CAF (Myofibroblastic),FN1,-0.7827296181379475,0.0,0.5411534391534392
CAF (Myofibroblastic),MMP9,-1.0688824221569215,-0.08106878306878307,0.42701587301587296
CAF (Myofibroblastic),ACTA2,0.7313166319828523,0.06399999999999995,0.8311534391534391
CAF (Myofibroblastic),COL1A1,-0.21876257310605013,0.0,0.743047619047619
CAF (Myofibroblastic),TAGLN,-0.5965036883557353,-0.01303703703703707,0.5507724867724868
Tumor (p-EMT/proliferating/ISG),KRT5,-0.8550197114409832,0.0,0.6779694109990237
Tumor (p-EMT/proliferating/ISG),KRT14,-1.1605048362090924,0.0,0.524243410348194
Tumor (p-EMT/proliferating/ISG),TP63,-0.9823746913781464,0.04349712550168128,0.5020718082221499
Tumor (p-EMT/proliferating/ISG),TOP2A,-0.7059681463803283,0.06317388003037205,0.5512257294717431
Tumor (p-EMT/proliferating/ISG),IFIT1,-1.411007521982459,-0.10771233322486173,0.4538561666124309
Tumor (p-EMT/proliferating/ISG),MX1,-0.6309072677043372,0.05188198286148171,0.5798242759518386
Tumor (p-EMT/proliferating/ISG),STAT1,-0.8703713508168298,0.027237227465017888,0.5367393426618938
Tumor (p-EMT/proliferating/ISG),HIF1A,-1.035977140313626,0.0159670246230611,0.454246664497234
Tumor (p-EMT/proliferating/ISG),VEGFA,-0.769792473811413,-0.062338648443432065,0.4893480854756481
Tumor (p-EMT/proliferating/ISG),CA9,-0.04732745921979493,-0.014101312506779484,0.4960950211519688
Tumor (p-EMT/proliferating/ISG),SLC2A1,-0.636189411495061,0.017778500922008944,0.5368315435513613
Tumor (p-EMT/proliferating/ISG),LAMC2,-0.7944277619286517,0.004555808656036442,0.525799978305673
Tumor (p-EMT/proliferating/ISG),TNC,-0.6583419783994878,0.0,0.39226054886647144
Tumor (p-EMT/proliferating/ISG),PDPN,-0.7692444267647571,0.03261742054452765,0.564741295151318
Tumor (p-EMT/proliferating/ISG),ITGA5,-0.7389635423442935,0.054984271612973146,0.5238583360451242
Tumor (p-EMT/proliferating/ISG),VIM,-0.9079542953364942,0.004555808656036442,0.3283382145568934
Tumor (p-EMT/proliferating/ISG),FN1,-0.8349736282944149,0.0,0.3481614057923853
Tumor (p-EMT/proliferating/ISG),MMP9,-0.6211987702574009,0.052196550602017555,0.5226922659724482
Tumor (p-EMT/proliferating/ISG),ACTA2,-0.49369895096635835,0.010467512745417018,0.46483891962251866
Tumor (p-EMT/proliferating/ISG),COL1A1,-1.2041666959684654,0.0,0.2003254149040026
Tumor (p-EMT/proliferating/ISG),TAGLN,-0.793308525361024,0.0071482807245905056,0.467621217051741
TLS (Tertiary Lymphoid Structure),KRT5,-1.928765043189946,0.0,0.09979030993214907
TLS (Tertiary Lymphoid Structure),KRT14,-2.225340537621512,0.0,0.10581676838623888
TLS (Tertiary Lymphoid Structure),TP63,-1.8326253680572577,-0.19255685498994168,0.330688056190119
TLS (Tertiary Lymphoid Structure),TOP2A,-1.4764695315362788,-0.24207269255685504,0.40047819564253806
TLS (Tertiary Lymphoid Structure),IFIT1,-1.5137596923636574,-0.13599168058917793,0.43907906849875544
TLS (Tertiary Lymphoid Structure),MX1,-1.6834085071277256,-0.22006375941900502,0.3767687271983361
TLS (Tertiary Lymphoid Structure),STAT1,-1.934949485458831,-0.19814006614613522,0.2865380681237001
TLS (Tertiary Lymphoid Structure),HIF1A,-1.6766240733573528,-0.24681202904974608,0.3605518428858808
TLS (Tertiary Lymphoid Structure),VEGFA,-1.1957999286617758,-0.21679054860377106,0.43162910429949874
TLS (Tertiary Lymphoid Structure),CA9,-2.3912476788559656,-0.10045518087899348,0.4504159705411027
TLS (Tertiary Lymphoid Structure),SLC2A1,-1.8462823085959512,-0.308448975416823,0.36397422346483
TLS (Tertiary Lymphoid Structure),LAMC2,-1.359127896445047,-0.02877697841726623,0.38284206757816497
TLS (Tertiary Lymphoid Structure),TNC,-0.43642941999111023,0.0,0.8308414879470831
TLS (Tertiary Lymphoid Structure),PDPN,-1.9271424614845565,-0.14769511405093927,0.2715060179344676
TLS (Tertiary Lymphoid Structure),ITGA5,-1.4740543602767184,-0.20550479048041193,0.37582682669030654
TLS (Tertiary Lymphoid Structure),VIM,-1.1356992071177192,-0.02039789968972683,0.44525895870980936
TLS (Tertiary Lymphoid Structure),FN1,-1.30701483357938,0.0,0.3050905247366088
TLS (Tertiary Lymphoid Structure),MMP9,-1.1821271260538795,-0.15565651744007636,0.4720114903337993
TLS (Tertiary Lymphoid Structure),ACTA2,-0.40796023784327407,-0.0844727061952334,0.5994365644924818
TLS (Tertiary Lymphoid Structure),COL1A1,-1.1225062683000724,0.0,0.4550359712230216
TLS (Tertiary Lymphoid Structure),TAGLN,-1.3256444972400983,-0.09606532783252075,0.40898513416754745
Tumor (Basal/proliferating),KRT5,1.2473627706015988,0.0,0.7967264158882438
Tumor (Basal/proliferating),KRT14,1.1649401286296255,0.0,0.7506942691239585
Tumor (Basal/proliferating),TP63,1.2283397150242434,0.09120171673819744,0.6553690145586132
Tumor (Basal/proliferating),TOP2A,1.4308989505099765,0.12982832618025753,0.6708112429521165
Tumor (Basal/proliferating),IFIT1,1.2752984175575022,0.3269166035512918,0.6310380375326096
Tumor (Basal/proliferating),MX1,1.4428602168498377,0.08905579399141628,0.6332365564251451
Tumor (Basal/proliferating),STAT1,1.5088442529657549,0.05579399141630903,0.7301396953631238
Tumor (Basal/proliferating),HIF1A,1.274191031796651,0.12553648068669532,0.657073129681057
Tumor (Basal/proliferating),VEGFA,0.5731632194467369,0.22666834974333083,0.496718000504923
Tumor (Basal/proliferating),CA9,-0.5043439897581922,-0.01032988302617184,0.4918791550955146
Tumor (Basal/proliferating),SLC2A1,0.684311900922866,0.26432719010350914,0.506374652865438
Tumor (Basal/proliferating),LAMC2,1.1306782943866664,0.0042918454935622075,0.569679373895481
Tumor (Basal/proliferating),TNC,0.9871711008643278,0.0,0.3200159892283093
Tumor (Basal/proliferating),PDPN,1.225200211212794,0.04077253218884125,0.6345830177564589
Tumor (Basal/proliferating),ITGA5,0.9489845650548957,0.07188841201716734,0.4664541782378187
Tumor (Basal/proliferating),VIM,1.131800498942728,0.0042918454935622075,0.4911533282841033
Tumor (Basal/proliferating),FN1,1.0337285344208038,0.0,0.43097281831187406
Tumor (Basal/proliferating),MMP9,1.6178410790145803,0.1094420600858369,0.6302070184296894
Tumor (Basal/proliferating),ACTA2,-0.19406030724012413,0.06008583690987124,0.19792981570310528
Tumor (Basal/proliferating),COL1A1,1.2052689192876065,0.0,0.5125389211478583
Tumor (Basal/proliferating),TAGLN,1.0798316982426812,0.02682403433476399,0.48788184801817724
Tumor (Invasive/Hypoxic),KRT5,-1.6359667466764014,0.0,0.37454297702405526
Tumor (Invasive/Hypoxic),KRT14,-1.65823850854326,0.0,0.5145876337340295
Tumor (Invasive/Hypoxic),TP63,-1.6578531163816272,-0.07238839195369728,0.4361719350791274
Tumor (Invasive/Hypoxic),TOP2A,-1.3972852351500054,-0.06700530214109357,0.47017376991675786
Tumor (Invasive/Hypoxic),IFIT1,-1.2088557461891123,-0.11581737968996639,0.4547867675827364
Tumor (Invasive/Hypoxic),MX1,-1.4770358700935446,-0.04837360532102908,0.4603216362434398
Tumor (Invasive/Hypoxic),STAT1,-1.5129601976054907,-0.027590021721239588,0.45530281566627545
Tumor (Invasive/Hypoxic),HIF1A,-1.614702846319948,-0.052130975027320114,0.4246738441197502
Tumor (Invasive/Hypoxic),VEGFA,-1.1159915661973374,-0.18272824165890905,0.45676663833461506
Tumor (Invasive/Hypoxic),CA9,-1.8652743530453908,-0.07995035145235493,0.46183942472443706
Tumor (Invasive/Hypoxic),SLC2A1,-1.7906741229872638,-0.26858110387069795,0.4006894132567019
Tumor (Invasive/Hypoxic),LAMC2,-1.3535770813364916,0.005018820577164407,0.46421054761808395
Tumor (Invasive/Hypoxic),TNC,-0.7715108108969486,0.0,0.6796488174741301
Tumor (Invasive/Hypoxic),PDPN,-1.4527018134485912,-0.02526274605037704,0.4777694580483264
Tumor (Invasive/Hypoxic),ITGA5,-1.3087151693551347,-0.06181783839937405,0.4590837954156042
Tumor (Invasive/Hypoxic),VIM,-1.1749266236676708,-0.001612228653148251,0.4990252425088706
Tumor (Invasive/Hypoxic),FN1,-1.1874120810451632,0.0,0.5174107203086845
Tumor (Invasive/Hypoxic),MMP9,-1.3138106797902571,-0.06432050296137393,0.4796616343546364
Tumor (Invasive/Hypoxic),ACTA2,-0.5464093590965983,-0.022571201144075292,0.5597603917917999
Tumor (Invasive/Hypoxic),COL1A1,-1.1141795921049715,0.0,0.5356444192603986
Tumor (Invasive/Hypoxic),TAGLN,-1.155988109349504,0.01810553014665206,0.49710271043294074
Tumor (p-EMT),KRT5,-0.49169181147606167,0.0,0.5763227693144722
Tumor (p-EMT),KRT14,-0.6806223782990438,0.0,0.5244066240478782
Tumor (p-EMT),TP63,-0.5498019952393465,0.07577869967355821,0.4991328890097933
Tumor (p-EMT),TOP2A,-0.49748442798889986,0.048099156692056555,0.49104835418933623
Tumor (p-EMT),IFIT1,-0.5379880788813051,-0.03844192056583243,0.48463853373231774
Tumor (p-EMT),MX1,-0.5127530554856186,0.02346300326441786,0.4829043117519043
Tumor (p-EMT),STAT1,-0.3700832877156347,0.05658324265505987,0.547028019586507
Tumor (p-EMT),HIF1A,-0.6711538692779986,0.04374659956474425,0.4574435527747552
Tumor (p-EMT),VEGFA,-0.06292200800315946,0.021779787812840068,0.5354240342763874
Tumor (p-EMT),CA9,-0.3459146588227652,0.0016492110990206782,0.5045055767138193
Tumor (p-EMT),SLC2A1,-0.26381377944584317,0.12649619151251357,0.5791366294885745
Tumor (p-EMT),LAMC2,-0.29292458426730106,0.0043525571273123065,0.5698959466811753
Tumor (p-EMT),TNC,-0.20586038659377667,0.0,0.4165193144722525
Tumor (p-EMT),PDPN,-0.3738038413012813,0.041349292709466856,0.5234375
Tumor (p-EMT),ITGA5,-0.15232199781321162,0.07290533188248094,0.6011969532100108
Tumor (p-EMT),VIM,-0.2041713143219857,0.0043525571273123065,0.5419783732317737
Tumor (p-EMT),FN1,-0.08294580705746385,0.0,0.7096538356909684
Tumor (p-EMT),MMP9,-0.04104392764303568,0.04413764961915123,0.5689013193688791
Tumor (p-EMT),ACTA2,-0.22150000664610991,0.02750952121871597,0.4327393906420022
Tumor (p-EMT),COL1A1,-0.47927937620699435,0.0,0.3116498911860718
Tumor (p-EMT),TAGLN,-0.11568932979731571,0.010490342763873728,0.5467984902067464
Tumor (Myofibroblastic/EMT),KRT5,0.1691157924524006,0.0,0.7170088775121181
Tumor (Myofibroblastic/EMT),KRT14,0.0945564090351755,0.0,0.7290271045513134
Tumor (Myofibroblastic/EMT),TP63,0.2115244052393314,0.09060871775320878,0.5745375161120491
Tumor (Myofibroblastic/EMT),TOP2A,0.29096393343969834,0.1059945899823902,0.5472060345297096
Tumor (Myofibroblastic/EMT),IFIT1,0.002492392785898765,0.028202893814788604,0.5098170034311856
Tumor (Myofibroblastic/EMT),MX1,0.11550721551473968,0.07934389920665175,0.5391636258010639
Tumor (Myofibroblastic/EMT),STAT1,0.30877301549221087,0.060889929742388715,0.5951518617359258
Tumor (Myofibroblastic/EMT),HIF1A,0.27341114941394323,0.10131074923297567,0.5763393424468529
Tumor (Myofibroblastic/EMT),VEGFA,0.12654492341258794,0.13399778516057592,0.5180908810340759
Tumor (Myofibroblastic/EMT),CA9,0.3636902946509146,0.04541328540566056,0.5227111813082077
Tumor (Myofibroblastic/EMT),SLC2A1,0.06879017849188561,0.18296933718207065,0.547451119220086
Tumor (Myofibroblastic/EMT),LAMC2,0.18238690311147793,0.004683840749414525,0.5495388776936623
Tumor (Myofibroblastic/EMT),TNC,0.20891626900740293,0.0,0.3609961331082185
Tumor (Myofibroblastic/EMT),PDPN,0.19103242723354003,0.04449648711943799,0.5714875732984769
Tumor (Myofibroblastic/EMT),ITGA5,0.16086851096999202,0.06953143438084342,0.48828132091570897
Tumor (Myofibroblastic/EMT),VIM,0.4159656966451434,0.004683840749414525,0.5669081204727411
Tumor (Myofibroblastic/EMT),FN1,0.21172786463592103,0.0,0.5341666212806129
Tumor (Myofibroblastic/EMT),MMP9,0.32426121329944535,0.03913185556342247,0.5253798812700834
Tumor (Myofibroblastic/EMT),ACTA2,0.6808616617603498,0.029882177804404164,0.508192182706098
Tumor (Myofibroblastic/EMT),COL1A1,0.8729562781534578,0.0,0.7067970154131039
Tumor (Myofibroblastic/EMT),TAGLN,0.4100812079848094,0.029274004683840782,0.5381696712234265
CAF (Matrix-remodeling),KRT5,-0.4476845964279962,0.0,0.4159472142283063
CAF (Matrix-remodeling),KRT14,-0.6346176245129524,0.0,0.40522672474138605
CAF (Matrix-remodeling),TP63,-0.4949186640181659,0.06927484379456061,0.44595032537398566
CAF (Matrix-remodeling),TOP2A,-0.2987837825428285,0.09666588888024685,0.47236265588136167
CAF (Matrix-remodeling),IFIT1,-0.31676236048479794,0.005613025329911064,0.5091325088797283
CAF (Matrix-remodeling),MX1,-0.47150027535558214,0.07978792356952114,0.4163101812242358
CAF (Matrix-remodeling),STAT1,-0.41189306284309346,0.05797101449275366,0.43943636410774933
CAF (Matrix-remodeling),HIF1A,-0.2902617349218316,0.092206580073112,0.5019963184776127
CAF (Matrix-remodeling),VEGFA,-0.3315673719065033,0.0043944932721474705,0.47973218220943203
CAF (Matrix-remodeling),CA9,-1.033030546376703,-0.04171527831790724,0.4796997744419382
CAF (Matrix-remodeling),SLC2A1,-0.6791282967878529,0.059513624225454365,0.4576041585647248
CAF (Matrix-remodeling),LAMC2,-0.3049497192080084,0.004459308807134854,0.3717300562598844
CAF (Matrix-remodeling),TNC,0.059959012947088434,0.0,0.48303129294029196
CAF (Matrix-remodeling),PDPN,-0.4401829693485807,0.0423634336677815,0.4024202120764305
CAF (Matrix-remodeling),ITGA5,-0.15950138838653102,0.0619506883409815,0.49813331259236215
CAF (Matrix-remodeling),VIM,0.04345115899543851,0.004459308807134854,0.5565450727230303
CAF (Matrix-remodeling),FN1,-0.11177998063472923,0.0,0.4618106867854087
CAF (Matrix-remodeling),MMP9,-0.26896427109566456,0.08822690622488394,0.46687926162142535
CAF (Matrix-remodeling),ACTA2,0.5979519081504863,0.06243032329988851,0.5821731352570584
CAF (Matrix-remodeling),COL1A1,0.4223997119093779,0.0,0.7686085400948899
CAF (Matrix-remodeling),TAGLN,0.1027358062586858,0.01512794586606514,0.5678877913458298
